Navn;Stasjon;Tid(norsk normaltid);Nedbør (døgn);Snødybde
Ytre Holmebukt;SN91080;30.04.2021;11,3;13
Ytre Holmebukt;SN91080;01.05.2021;1,9;14
Ytre Holmebukt;SN91080;02.05.2021;0;5
Ytre Holmebukt;SN91080;03.05.2021;0;2
Ytre Holmebukt;SN91080;04.05.2021;0;0
Ytre Holmebukt;SN91080;05.05.2021;0;0
Ytre Holmebukt;SN91080;06.05.2021;0;0
Ytre Holmebukt;SN91080;07.05.2021;0;0
Ytre Holmebukt;SN91080;08.05.2021;2,1;2
Ytre Holmebukt;SN91080;09.05.2021;0,5;-
Ytre Holmebukt;SN91080;10.05.2021;1,8;0
Ytre Holmebukt;SN91080;11.05.2021;0;0
Ytre Holmebukt;SN91080;12.05.2021;1,7;0
Ytre Holmebukt;SN91080;13.05.2021;0;0
Ytre Holmebukt;SN91080;14.05.2021;0,3;0
Ytre Holmebukt;SN91080;15.05.2021;0;0
Ytre Holmebukt;SN91080;16.05.2021;0;0
Ytre Holmebukt;SN91080;17.05.2021;0;0
Ytre Holmebukt;SN91080;18.05.2021;2,3;0
Ytre Holmebukt;SN91080;19.05.2021;2,2;0
Ytre Holmebukt;SN91080;20.05.2021;0;0
Ytre Holmebukt;SN91080;21.05.2021;0,1;0
Ytre Holmebukt;SN91080;22.05.2021;0;0
Ytre Holmebukt;SN91080;23.05.2021;0;0
Ytre Holmebukt;SN91080;24.05.2021;0;0
Ytre Holmebukt;SN91080;25.05.2021;0;0
Ytre Holmebukt;SN91080;26.05.2021;0;0
Ytre Holmebukt;SN91080;27.05.2021;0;0
Ytre Holmebukt;SN91080;28.05.2021;0;0
Ytre Holmebukt;SN91080;29.05.2021;0;0
Ytre Holmebukt;SN91080;30.05.2021;0,1;0
Ytre Holmebukt;SN91080;31.05.2021;1,6;0
Ytre Holmebukt;SN91080;01.06.2021;0;0
Ytre Holmebukt;SN91080;02.06.2021;0;0
Ytre Holmebukt;SN91080;03.06.2021;0;0
Ytre Holmebukt;SN91080;04.06.2021;0;0
Ytre Holmebukt;SN91080;05.06.2021;0;0
Ytre Holmebukt;SN91080;06.06.2021;0;0
Ytre Holmebukt;SN91080;07.06.2021;0;0
Ytre Holmebukt;SN91080;08.06.2021;0,1;0
Ytre Holmebukt;SN91080;09.06.2021;1,3;0
Ytre Holmebukt;SN91080;10.06.2021;0;0
Ytre Holmebukt;SN91080;11.06.2021;2,1;0
Ytre Holmebukt;SN91080;12.06.2021;23,1;0
Ytre Holmebukt;SN91080;13.06.2021;19,8;0
Ytre Holmebukt;SN91080;14.06.2021;1,5;0
Ytre Holmebukt;SN91080;15.06.2021;0;0
Ytre Holmebukt;SN91080;16.06.2021;1,4;0
Ytre Holmebukt;SN91080;17.06.2021;2;0
Ytre Holmebukt;SN91080;18.06.2021;1,8;0
Ytre Holmebukt;SN91080;19.06.2021;9,8;0
Ytre Holmebukt;SN91080;20.06.2021;2,8;0
Ytre Holmebukt;SN91080;21.06.2021;0,1;0
Ytre Holmebukt;SN91080;22.06.2021;0,5;0
Ytre Holmebukt;SN91080;23.06.2021;3,9;0
Ytre Holmebukt;SN91080;24.06.2021;0;0
Ytre Holmebukt;SN91080;25.06.2021;0;0
Ytre Holmebukt;SN91080;26.06.2021;0,1;0
Ytre Holmebukt;SN91080;27.06.2021;1,2;0
Ytre Holmebukt;SN91080;28.06.2021;0,5;0
Ytre Holmebukt;SN91080;29.06.2021;4,4;0
Ytre Holmebukt;SN91080;30.06.2021;0,6;0
Ytre Holmebukt;SN91080;01.07.2021;0;0
Ytre Holmebukt;SN91080;02.07.2021;0;0
Ytre Holmebukt;SN91080;03.07.2021;0;0
Ytre Holmebukt;SN91080;04.07.2021;0;0
Ytre Holmebukt;SN91080;05.07.2021;0;0
Ytre Holmebukt;SN91080;06.07.2021;0;0
Ytre Holmebukt;SN91080;07.07.2021;0;0
Ytre Holmebukt;SN91080;08.07.2021;13,2;0
Ytre Holmebukt;SN91080;09.07.2021;4,5;0
Ytre Holmebukt;SN91080;10.07.2021;0,1;0
Ytre Holmebukt;SN91080;11.07.2021;0;0
Ytre Holmebukt;SN91080;12.07.2021;0;0
Ytre Holmebukt;SN91080;13.07.2021;2,8;0
Ytre Holmebukt;SN91080;14.07.2021;1,8;0
Ytre Holmebukt;SN91080;15.07.2021;0;0
Ytre Holmebukt;SN91080;16.07.2021;18,1;0
Ytre Holmebukt;SN91080;17.07.2021;13,9;0
Ytre Holmebukt;SN91080;18.07.2021;6;0
Ytre Holmebukt;SN91080;19.07.2021;1,4;0
Ytre Holmebukt;SN91080;20.07.2021;5,6;0
Ytre Holmebukt;SN91080;21.07.2021;10,4;0
Ytre Holmebukt;SN91080;22.07.2021;4,2;0
Ytre Holmebukt;SN91080;23.07.2021;0,2;0
Ytre Holmebukt;SN91080;24.07.2021;0;0
Ytre Holmebukt;SN91080;25.07.2021;0,3;0
Ytre Holmebukt;SN91080;26.07.2021;2,1;0
Ytre Holmebukt;SN91080;27.07.2021;0;0
Ytre Holmebukt;SN91080;28.07.2021;0;0
Ytre Holmebukt;SN91080;29.07.2021;0;0
Ytre Holmebukt;SN91080;30.07.2021;0;0
Ytre Holmebukt;SN91080;31.07.2021;0;0
Ytre Holmebukt;SN91080;01.08.2021;0;0
Ytre Holmebukt;SN91080;02.08.2021;0,2;0
Ytre Holmebukt;SN91080;03.08.2021;0,5;0
Ytre Holmebukt;SN91080;04.08.2021;0,7;0
Ytre Holmebukt;SN91080;05.08.2021;1,9;0
Ytre Holmebukt;SN91080;06.08.2021;0;0
Ytre Holmebukt;SN91080;07.08.2021;0;0
Ytre Holmebukt;SN91080;08.08.2021;0;0
Ytre Holmebukt;SN91080;09.08.2021;0;0
Ytre Holmebukt;SN91080;10.08.2021;2,5;0
Ytre Holmebukt;SN91080;11.08.2021;1,5;0
Ytre Holmebukt;SN91080;12.08.2021;5;0
Ytre Holmebukt;SN91080;13.08.2021;0,4;0
Ytre Holmebukt;SN91080;14.08.2021;0;-
Ytre Holmebukt;SN91080;15.08.2021;0;0
Ytre Holmebukt;SN91080;16.08.2021;0;0
Ytre Holmebukt;SN91080;17.08.2021;0;0
Ytre Holmebukt;SN91080;18.08.2021;0;0
Ytre Holmebukt;SN91080;19.08.2021;11,1;0
Ytre Holmebukt;SN91080;20.08.2021;6,6;0
Ytre Holmebukt;SN91080;21.08.2021;1,2;0
Ytre Holmebukt;SN91080;22.08.2021;0;0
Ytre Holmebukt;SN91080;23.08.2021;0,1;0
Ytre Holmebukt;SN91080;24.08.2021;0;0
Ytre Holmebukt;SN91080;25.08.2021;0,2;0
Ytre Holmebukt;SN91080;26.08.2021;0;0
Ytre Holmebukt;SN91080;27.08.2021;0;0
Ytre Holmebukt;SN91080;28.08.2021;0;0
Ytre Holmebukt;SN91080;29.08.2021;0;0
Ytre Holmebukt;SN91080;30.08.2021;0;0
Ytre Holmebukt;SN91080;31.08.2021;5,2;0
Ytre Holmebukt;SN91080;01.09.2021;15,3;0
Ytre Holmebukt;SN91080;02.09.2021;17,1;0
Ytre Holmebukt;SN91080;03.09.2021;10,2;0
Ytre Holmebukt;SN91080;04.09.2021;8,8;0
Ytre Holmebukt;SN91080;05.09.2021;0,7;0
Ytre Holmebukt;SN91080;06.09.2021;0,6;0
Ytre Holmebukt;SN91080;07.09.2021;0,9;0
Ytre Holmebukt;SN91080;08.09.2021;9,1;0
Ytre Holmebukt;SN91080;09.09.2021;6,1;0
Ytre Holmebukt;SN91080;10.09.2021;0,7;0
Ytre Holmebukt;SN91080;11.09.2021;2;0
Ytre Holmebukt;SN91080;12.09.2021;0;0
Ytre Holmebukt;SN91080;13.09.2021;4,4;0
Ytre Holmebukt;SN91080;14.09.2021;8,8;0
Ytre Holmebukt;SN91080;15.09.2021;0,6;0
Ytre Holmebukt;SN91080;16.09.2021;0;0
Ytre Holmebukt;SN91080;17.09.2021;0;0
Ytre Holmebukt;SN91080;18.09.2021;0;0
Ytre Holmebukt;SN91080;19.09.2021;0;0
Ytre Holmebukt;SN91080;20.09.2021;0;0
Ytre Holmebukt;SN91080;21.09.2021;0;0
Ytre Holmebukt;SN91080;22.09.2021;0;0
Ytre Holmebukt;SN91080;23.09.2021;0,6;0
Ytre Holmebukt;SN91080;24.09.2021;0,5;0
Ytre Holmebukt;SN91080;25.09.2021;0,7;0
Ytre Holmebukt;SN91080;26.09.2021;0,1;0
Ytre Holmebukt;SN91080;27.09.2021;1,4;0
Ytre Holmebukt;SN91080;28.09.2021;0;0
Ytre Holmebukt;SN91080;29.09.2021;0;0
Ytre Holmebukt;SN91080;30.09.2021;0;0
Ytre Holmebukt;SN91080;01.10.2021;0;0
Ytre Holmebukt;SN91080;02.10.2021;0;0
Ytre Holmebukt;SN91080;03.10.2021;0;0
Ytre Holmebukt;SN91080;04.10.2021;1,1;0
Ytre Holmebukt;SN91080;05.10.2021;0;0
Ytre Holmebukt;SN91080;06.10.2021;6,5;0
Ytre Holmebukt;SN91080;07.10.2021;1;0
Ytre Holmebukt;SN91080;08.10.2021;0,3;0
Ytre Holmebukt;SN91080;09.10.2021;1,1;0
Ytre Holmebukt;SN91080;10.10.2021;5,5;0
Ytre Holmebukt;SN91080;11.10.2021;5,1;0
Ytre Holmebukt;SN91080;12.10.2021;5,4;0
Ytre Holmebukt;SN91080;13.10.2021;12,3;0
Ytre Holmebukt;SN91080;14.10.2021;0,2;0
Ytre Holmebukt;SN91080;15.10.2021;0,3;0
Ytre Holmebukt;SN91080;16.10.2021;1,4;0
Ytre Holmebukt;SN91080;17.10.2021;13;0
Ytre Holmebukt;SN91080;18.10.2021;11,7;3
Ytre Holmebukt;SN91080;19.10.2021;4,6;5
Ytre Holmebukt;SN91080;20.10.2021;0;4
Ytre Holmebukt;SN91080;21.10.2021;0,6;5
Ytre Holmebukt;SN91080;22.10.2021;0;4
Ytre Holmebukt;SN91080;23.10.2021;0;4
Ytre Holmebukt;SN91080;24.10.2021;0,5;4
Ytre Holmebukt;SN91080;25.10.2021;0,3;4
Ytre Holmebukt;SN91080;26.10.2021;0;4
Ytre Holmebukt;SN91080;27.10.2021;0;4
Ytre Holmebukt;SN91080;28.10.2021;0,1;3
Ytre Holmebukt;SN91080;29.10.2021;11,4;0
Ytre Holmebukt;SN91080;30.10.2021;1,8;0
Ytre Holmebukt;SN91080;31.10.2021;0;0
Ytre Holmebukt;SN91080;01.11.2021;0;0
Ytre Holmebukt;SN91080;02.11.2021;0;0
Ytre Holmebukt;SN91080;03.11.2021;0;0
Ytre Holmebukt;SN91080;04.11.2021;0,9;0
Ytre Holmebukt;SN91080;05.11.2021;0;0
Ytre Holmebukt;SN91080;06.11.2021;0;0
Ytre Holmebukt;SN91080;07.11.2021;0,8;0
Ytre Holmebukt;SN91080;08.11.2021;4,9;11
Ytre Holmebukt;SN91080;09.11.2021;2,6;9
Ytre Holmebukt;SN91080;10.11.2021;0;5
Ytre Holmebukt;SN91080;11.11.2021;12,4;0
Ytre Holmebukt;SN91080;12.11.2021;5,8;0
Ytre Holmebukt;SN91080;13.11.2021;3,6;3
Ytre Holmebukt;SN91080;14.11.2021;3,1;2
Ytre Holmebukt;SN91080;15.11.2021;6,6;2
Ytre Holmebukt;SN91080;16.11.2021;5,3;0
Ytre Holmebukt;SN91080;17.11.2021;0,5;0
Ytre Holmebukt;SN91080;18.11.2021;2,8;0
Ytre Holmebukt;SN91080;19.11.2021;0;0
Ytre Holmebukt;SN91080;20.11.2021;10,7;4
Ytre Holmebukt;SN91080;21.11.2021;11,5;16
Ytre Holmebukt;SN91080;22.11.2021;0,8;15
Ytre Holmebukt;SN91080;23.11.2021;1;13
Ytre Holmebukt;SN91080;24.11.2021;6,2;21
Ytre Holmebukt;SN91080;25.11.2021;1,8;22
Ytre Holmebukt;SN91080;26.11.2021;0;21
Ytre Holmebukt;SN91080;27.11.2021;0;19
Ytre Holmebukt;SN91080;28.11.2021;0;18
Ytre Holmebukt;SN91080;29.11.2021;0;15
Ytre Holmebukt;SN91080;30.11.2021;0;14
Ytre Holmebukt;SN91080;01.12.2021;0;14
Ytre Holmebukt;SN91080;02.12.2021;2,4;16
Ytre Holmebukt;SN91080;03.12.2021;0;14
Ytre Holmebukt;SN91080;04.12.2021;0;14
Ytre Holmebukt;SN91080;05.12.2021;0;14
Ytre Holmebukt;SN91080;06.12.2021;0;14
Ytre Holmebukt;SN91080;07.12.2021;0;14
Ytre Holmebukt;SN91080;08.12.2021;0;14
Ytre Holmebukt;SN91080;09.12.2021;0;13
Ytre Holmebukt;SN91080;10.12.2021;0;13
Ytre Holmebukt;SN91080;11.12.2021;0;13
Ytre Holmebukt;SN91080;12.12.2021;0,9;15
Ytre Holmebukt;SN91080;13.12.2021;0,8;16
Ytre Holmebukt;SN91080;14.12.2021;0;16
Ytre Holmebukt;SN91080;15.12.2021;0;15
Ytre Holmebukt;SN91080;16.12.2021;3,9;15
Ytre Holmebukt;SN91080;17.12.2021;17,8;9
Ytre Holmebukt;SN91080;18.12.2021;15,4;5
Ytre Holmebukt;SN91080;19.12.2021;20,3;5
Ytre Holmebukt;SN91080;20.12.2021;2,7;11
Ytre Holmebukt;SN91080;21.12.2021;0;10
Ytre Holmebukt;SN91080;22.12.2021;0;10
Ytre Holmebukt;SN91080;23.12.2021;13,6;32
Ytre Holmebukt;SN91080;24.12.2021;10,9;36
Ytre Holmebukt;SN91080;25.12.2021;14,8;47
Ytre Holmebukt;SN91080;26.12.2021;0;42
Ytre Holmebukt;SN91080;27.12.2021;0;37
Ytre Holmebukt;SN91080;28.12.2021;0,1;34
Ytre Holmebukt;SN91080;29.12.2021;0;32
Ytre Holmebukt;SN91080;30.12.2021;0;31
Ytre Holmebukt;SN91080;31.12.2021;0;31
Ytre Holmebukt;SN91080;01.01.2022;2,7;35
Ytre Holmebukt;SN91080;02.01.2022;1;34
Ytre Holmebukt;SN91080;03.01.2022;0,1;31
Ytre Holmebukt;SN91080;04.01.2022;0;28
Ytre Holmebukt;SN91080;05.01.2022;2,1;29
Ytre Holmebukt;SN91080;06.01.2022;3,3;32
Ytre Holmebukt;SN91080;07.01.2022;4,2;34
Ytre Holmebukt;SN91080;08.01.2022;0,4;33
Ytre Holmebukt;SN91080;09.01.2022;0,5;33
Ytre Holmebukt;SN91080;10.01.2022;0;33
Ytre Holmebukt;SN91080;11.01.2022;0;32
Ytre Holmebukt;SN91080;12.01.2022;1,9;28
Ytre Holmebukt;SN91080;13.01.2022;21,9;28
Ytre Holmebukt;SN91080;14.01.2022;6,6;35
Ytre Holmebukt;SN91080;15.01.2022;11,9;41
Ytre Holmebukt;SN91080;16.01.2022;24,4;67
Ytre Holmebukt;SN91080;17.01.2022;5,9;68
Ytre Holmebukt;SN91080;18.01.2022;9,4;75
Ytre Holmebukt;SN91080;19.01.2022;28,2;51
Ytre Holmebukt;SN91080;20.01.2022;18,9;73
Ytre Holmebukt;SN91080;21.01.2022;8,5;75
Ytre Holmebukt;SN91080;22.01.2022;1,8;69
Ytre Holmebukt;SN91080;23.01.2022;10,5;57
Ytre Holmebukt;SN91080;24.01.2022;26,6;40
Ytre Holmebukt;SN91080;25.01.2022;14,9;57
Ytre Holmebukt;SN91080;26.01.2022;7;58
Ytre Holmebukt;SN91080;27.01.2022;0;54
Ytre Holmebukt;SN91080;28.01.2022;5,3;59
Ytre Holmebukt;SN91080;29.01.2022;1,6;58
Ytre Holmebukt;SN91080;30.01.2022;0;56
Ytre Holmebukt;SN91080;31.01.2022;0;55
Ytre Holmebukt;SN91080;01.02.2022;0,2;52
Ytre Holmebukt;SN91080;02.02.2022;0;52
Ytre Holmebukt;SN91080;03.02.2022;0;51
Ytre Holmebukt;SN91080;04.02.2022;0,6;42
Ytre Holmebukt;SN91080;05.02.2022;0;37
Ytre Holmebukt;SN91080;06.02.2022;0;36
Ytre Holmebukt;SN91080;07.02.2022;0;35
Ytre Holmebukt;SN91080;08.02.2022;0,2;35
Ytre Holmebukt;SN91080;09.02.2022;0;35
Ytre Holmebukt;SN91080;10.02.2022;0;35
Ytre Holmebukt;SN91080;11.02.2022;12,9;58
Ytre Holmebukt;SN91080;12.02.2022;4,4;57
Ytre Holmebukt;SN91080;13.02.2022;0;56
Ytre Holmebukt;SN91080;14.02.2022;2,8;55
Ytre Holmebukt;SN91080;15.02.2022;7,1;64
Ytre Holmebukt;SN91080;16.02.2022;0;60
Ytre Holmebukt;SN91080;17.02.2022;0;55
Ytre Holmebukt;SN91080;18.02.2022;0;53
Ytre Holmebukt;SN91080;19.02.2022;0;51
Ytre Holmebukt;SN91080;20.02.2022;0;50
Ytre Holmebukt;SN91080;21.02.2022;0;50
Ytre Holmebukt;SN91080;22.02.2022;0;50
Ytre Holmebukt;SN91080;23.02.2022;0;50
Ytre Holmebukt;SN91080;24.02.2022;0;49
Ytre Holmebukt;SN91080;25.02.2022;3,5;54
Ytre Holmebukt;SN91080;26.02.2022;7,3;63
Ytre Holmebukt;SN91080;27.02.2022;19,9;54
Ytre Holmebukt;SN91080;28.02.2022;13,3;39
Ytre Holmebukt;SN91080;01.03.2022;0,1;39
Ytre Holmebukt;SN91080;02.03.2022;6,6;36
Ytre Holmebukt;SN91080;03.03.2022;10,4;41
Ytre Holmebukt;SN91080;04.03.2022;1,5;41
Ytre Holmebukt;SN91080;05.03.2022;1,4;40
Ytre Holmebukt;SN91080;06.03.2022;0;39
Ytre Holmebukt;SN91080;07.03.2022;0;39
Ytre Holmebukt;SN91080;08.03.2022;3,7;44
Ytre Holmebukt;SN91080;09.03.2022;0;41
Ytre Holmebukt;SN91080;10.03.2022;0;40
Ytre Holmebukt;SN91080;11.03.2022;2,1;36
Ytre Holmebukt;SN91080;12.03.2022;0,9;32
Ytre Holmebukt;SN91080;13.03.2022;0;31
Ytre Holmebukt;SN91080;14.03.2022;0;30
Ytre Holmebukt;SN91080;15.03.2022;0;27
Ytre Holmebukt;SN91080;16.03.2022;0;27
Ytre Holmebukt;SN91080;17.03.2022;0;26
Ytre Holmebukt;SN91080;18.03.2022;0;22
Ytre Holmebukt;SN91080;19.03.2022;17,4;19
Ytre Holmebukt;SN91080;20.03.2022;29,7;12
Ytre Holmebukt;SN91080;21.03.2022;0;10
Ytre Holmebukt;SN91080;22.03.2022;0,8;8
Ytre Holmebukt;SN91080;23.03.2022;5,9;5
Ytre Holmebukt;SN91080;24.03.2022;27,7;3
Ytre Holmebukt;SN91080;25.03.2022;0,1;0
Ytre Holmebukt;SN91080;26.03.2022;4,4;7
Ytre Holmebukt;SN91080;27.03.2022;0,6;3
Ytre Holmebukt;SN91080;28.03.2022;0;3
Ytre Holmebukt;SN91080;29.03.2022;4,8;11
Ytre Holmebukt;SN91080;30.03.2022;18,3;23
Ytre Holmebukt;SN91080;31.03.2022;11,3;37
Ytre Holmebukt;SN91080;01.04.2022;1,6;32
Ytre Holmebukt;SN91080;02.04.2022;4,6;37
Ytre Holmebukt;SN91080;03.04.2022;1,4;34
Ytre Holmebukt;SN91080;04.04.2022;0;29
Ytre Holmebukt;SN91080;05.04.2022;0;28
Ytre Holmebukt;SN91080;06.04.2022;0,3;25
Ytre Holmebukt;SN91080;07.04.2022;0;24
Ytre Holmebukt;SN91080;08.04.2022;0;22
Ytre Holmebukt;SN91080;09.04.2022;1,3;22
Ytre Holmebukt;SN91080;10.04.2022;0,7;18
Ytre Holmebukt;SN91080;11.04.2022;0,5;14
Ytre Holmebukt;SN91080;12.04.2022;6;14
Ytre Holmebukt;SN91080;13.04.2022;0,1;13
Ytre Holmebukt;SN91080;14.04.2022;0,1;13
Ytre Holmebukt;SN91080;15.04.2022;1,5;12
Ytre Holmebukt;SN91080;16.04.2022;0,1;9
Ytre Holmebukt;SN91080;17.04.2022;0,2;3
Ytre Holmebukt;SN91080;18.04.2022;0,3;0
Ytre Holmebukt;SN91080;19.04.2022;0;0
Ytre Holmebukt;SN91080;20.04.2022;0;0
Ytre Holmebukt;SN91080;21.04.2022;0;0
Ytre Holmebukt;SN91080;22.04.2022;2,1;0
Ytre Holmebukt;SN91080;23.04.2022;2,6;0
Ytre Holmebukt;SN91080;24.04.2022;0;0
Ytre Holmebukt;SN91080;25.04.2022;0,7;0
Ytre Holmebukt;SN91080;26.04.2022;6,9;8
Ytre Holmebukt;SN91080;27.04.2022;4,1;8
Ytre Holmebukt;SN91080;28.04.2022;8,3;16
Ytre Holmebukt;SN91080;29.04.2022;9,3;22
Ytre Holmebukt;SN91080;30.04.2022;4,1;24
Ytre Holmebukt;SN91080;01.05.2022;0,9;16
Ytre Holmebukt;SN91080;02.05.2022;6,6;21
Ytre Holmebukt;SN91080;03.05.2022;6,3;15
Ytre Holmebukt;SN91080;04.05.2022;10,8;32
Ytre Holmebukt;SN91080;05.05.2022;0,7;18
Ytre Holmebukt;SN91080;06.05.2022;0,1;9
Ytre Holmebukt;SN91080;07.05.2022;1,8;4
Ytre Holmebukt;SN91080;08.05.2022;10,9;8
Ytre Holmebukt;SN91080;09.05.2022;2,6;0
Ytre Holmebukt;SN91080;10.05.2022;3,9;0
Ytre Holmebukt;SN91080;11.05.2022;0,5;0
Ytre Holmebukt;SN91080;12.05.2022;7;0
Ytre Holmebukt;SN91080;13.05.2022;1,7;0
Ytre Holmebukt;SN91080;14.05.2022;0;0
Ytre Holmebukt;SN91080;15.05.2022;5,6;0
Ytre Holmebukt;SN91080;16.05.2022;1,9;0
Ytre Holmebukt;SN91080;17.05.2022;0,7;0
Ytre Holmebukt;SN91080;18.05.2022;5,4;0
Ytre Holmebukt;SN91080;19.05.2022;0,4;0
Ytre Holmebukt;SN91080;20.05.2022;0;0
Ytre Holmebukt;SN91080;21.05.2022;0;0
Ytre Holmebukt;SN91080;22.05.2022;0;0
Ytre Holmebukt;SN91080;23.05.2022;0;0
Ytre Holmebukt;SN91080;24.05.2022;0;0
Ytre Holmebukt;SN91080;25.05.2022;0;0
Ytre Holmebukt;SN91080;26.05.2022;0;0
Ytre Holmebukt;SN91080;27.05.2022;0;0
Ytre Holmebukt;SN91080;28.05.2022;3,1;0
Ytre Holmebukt;SN91080;29.05.2022;0,1;0
Ytre Holmebukt;SN91080;30.05.2022;0;0
Ytre Holmebukt;SN91080;31.05.2022;0;0
Ytre Holmebukt;SN91080;01.06.2022;0;0
Ytre Holmebukt;SN91080;02.06.2022;0;0
Ytre Holmebukt;SN91080;03.06.2022;2,1;0
Ytre Holmebukt;SN91080;04.06.2022;0,7;0
Ytre Holmebukt;SN91080;05.06.2022;2,8;0
Ytre Holmebukt;SN91080;06.06.2022;3;0
Ytre Holmebukt;SN91080;07.06.2022;0,2;0
Ytre Holmebukt;SN91080;08.06.2022;0,9;0
Ytre Holmebukt;SN91080;09.06.2022;0,3;0
Ytre Holmebukt;SN91080;10.06.2022;0;0
Ytre Holmebukt;SN91080;11.06.2022;0;0
Ytre Holmebukt;SN91080;12.06.2022;5,4;0
Ytre Holmebukt;SN91080;13.06.2022;0;0
Ytre Holmebukt;SN91080;14.06.2022;6,3;0
Ytre Holmebukt;SN91080;15.06.2022;0;0
Ytre Holmebukt;SN91080;16.06.2022;0;0
Ytre Holmebukt;SN91080;17.06.2022;0;0
Ytre Holmebukt;SN91080;18.06.2022;0;0
Ytre Holmebukt;SN91080;19.06.2022;0;0
Ytre Holmebukt;SN91080;20.06.2022;0;0
Ytre Holmebukt;SN91080;21.06.2022;0,7;0
Ytre Holmebukt;SN91080;22.06.2022;12,9;0
Ytre Holmebukt;SN91080;23.06.2022;0,5;0
Ytre Holmebukt;SN91080;24.06.2022;1,4;0
Ytre Holmebukt;SN91080;25.06.2022;0,6;0
Ytre Holmebukt;SN91080;26.06.2022;0;0
Ytre Holmebukt;SN91080;27.06.2022;0;0
Ytre Holmebukt;SN91080;28.06.2022;0;0
Ytre Holmebukt;SN91080;29.06.2022;0;0
Ytre Holmebukt;SN91080;30.06.2022;10,4;0
Ytre Holmebukt;SN91080;01.07.2022;0;0
Ytre Holmebukt;SN91080;02.07.2022;0;0
Ytre Holmebukt;SN91080;03.07.2022;0;0
Ytre Holmebukt;SN91080;04.07.2022;7;0
Ytre Holmebukt;SN91080;05.07.2022;2,4;0
Ytre Holmebukt;SN91080;06.07.2022;10,6;0
Ytre Holmebukt;SN91080;07.07.2022;1,3;0
Ytre Holmebukt;SN91080;08.07.2022;3,4;0
Ytre Holmebukt;SN91080;09.07.2022;0,6;0
Ytre Holmebukt;SN91080;10.07.2022;0;0
Ytre Holmebukt;SN91080;11.07.2022;0;0
Ytre Holmebukt;SN91080;12.07.2022;0;0
Ytre Holmebukt;SN91080;13.07.2022;0;0
Ytre Holmebukt;SN91080;14.07.2022;0,7;0
Ytre Holmebukt;SN91080;15.07.2022;22,8;0
Ytre Holmebukt;SN91080;16.07.2022;1,3;0
Ytre Holmebukt;SN91080;17.07.2022;22,4;0
Ytre Holmebukt;SN91080;18.07.2022;3,5;0
Ytre Holmebukt;SN91080;19.07.2022;0,1;0
Ytre Holmebukt;SN91080;20.07.2022;0;0
Ytre Holmebukt;SN91080;21.07.2022;0;0
Ytre Holmebukt;SN91080;22.07.2022;7,2;0
Ytre Holmebukt;SN91080;23.07.2022;4,3;0
Ytre Holmebukt;SN91080;24.07.2022;3,2;0
Ytre Holmebukt;SN91080;25.07.2022;0,1;0
Ytre Holmebukt;SN91080;26.07.2022;0;0
Ytre Holmebukt;SN91080;27.07.2022;14,8;0
Ytre Holmebukt;SN91080;28.07.2022;28,6;0
Ytre Holmebukt;SN91080;29.07.2022;0,3;0
Ytre Holmebukt;SN91080;30.07.2022;0;0
Ytre Holmebukt;SN91080;31.07.2022;0;0
Ytre Holmebukt;SN91080;01.08.2022;0;0
Ytre Holmebukt;SN91080;02.08.2022;0;0
Ytre Holmebukt;SN91080;03.08.2022;0,4;0
Ytre Holmebukt;SN91080;04.08.2022;0;0
Ytre Holmebukt;SN91080;05.08.2022;1,9;0
Ytre Holmebukt;SN91080;06.08.2022;6;0
Ytre Holmebukt;SN91080;07.08.2022;6,5;0
Ytre Holmebukt;SN91080;08.08.2022;6,8;0
Ytre Holmebukt;SN91080;09.08.2022;1,1;0
Ytre Holmebukt;SN91080;10.08.2022;0;0
Ytre Holmebukt;SN91080;11.08.2022;12,4;0
Ytre Holmebukt;SN91080;12.08.2022;13,3;0
Ytre Holmebukt;SN91080;13.08.2022;4,5;0
Ytre Holmebukt;SN91080;14.08.2022;3,6;0
Ytre Holmebukt;SN91080;15.08.2022;0;0
Ytre Holmebukt;SN91080;16.08.2022;0;0
Ytre Holmebukt;SN91080;17.08.2022;0,7;0
Ytre Holmebukt;SN91080;18.08.2022;14,7;0
Ytre Holmebukt;SN91080;19.08.2022;0;0
Ytre Holmebukt;SN91080;20.08.2022;0,1;0
Ytre Holmebukt;SN91080;21.08.2022;5,9;0
Ytre Holmebukt;SN91080;22.08.2022;0,8;0
Ytre Holmebukt;SN91080;23.08.2022;5,2;0
Ytre Holmebukt;SN91080;24.08.2022;7,3;0
Ytre Holmebukt;SN91080;25.08.2022;0;0
Ytre Holmebukt;SN91080;26.08.2022;0;0
Ytre Holmebukt;SN91080;27.08.2022;2;0
Ytre Holmebukt;SN91080;28.08.2022;12,4;0
Ytre Holmebukt;SN91080;29.08.2022;9,1;0
Ytre Holmebukt;SN91080;30.08.2022;1,1;0
Ytre Holmebukt;SN91080;31.08.2022;2,8;0
Ytre Holmebukt;SN91080;01.09.2022;0,2;0
Ytre Holmebukt;SN91080;02.09.2022;0;0
Ytre Holmebukt;SN91080;03.09.2022;0;0
Ytre Holmebukt;SN91080;04.09.2022;0;0
Ytre Holmebukt;SN91080;05.09.2022;0;0
Ytre Holmebukt;SN91080;06.09.2022;1,4;0
Ytre Holmebukt;SN91080;07.09.2022;0,4;0
Ytre Holmebukt;SN91080;08.09.2022;0;0
