Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn);Nedbør (døgn);Middel av middelvind fra hovedobs. (døgn);Snødybde
Tromsø;SN90450;28.03.1951;-1,8;0;1,5;42
Tromsø;SN90450;29.03.1951;-2,6;0;1,5;42
Tromsø;SN90450;30.03.1951;-0,5;0,5;3,3;41
Tromsø;SN90450;31.03.1951;-2,2;0,1;0,7;41
Tromsø;SN90450;01.04.1951;-1,9;0;3,9;40
Tromsø;SN90450;02.04.1951;-1;0,4;2,9;42
Tromsø;SN90450;03.04.1951;-1;0,1;2,2;42
Tromsø;SN90450;04.04.1951;-1,5;0;1;40
Tromsø;SN90450;05.04.1951;-0,6;0;0,7;40
Tromsø;SN90450;06.04.1951;-1,5;0;0,3;40
Tromsø;SN90450;07.04.1951;-2,3;0;0,3;40
Tromsø;SN90450;08.04.1951;-0,3;0;3,1;40
Tromsø;SN90450;09.04.1951;1,4;2;3,4;44
Tromsø;SN90450;10.04.1951;1,2;0,2;1,5;38
Tromsø;SN90450;11.04.1951;0,5;0;1,2;37
Tromsø;SN90450;12.04.1951;-0,2;0;4,6;36
Tromsø;SN90450;13.04.1951;-1,1;0,6;2,2;36
Tromsø;SN90450;14.04.1951;-1,1;1,4;7;36
Tromsø;SN90450;15.04.1951;1,8;0,2;1;36
Tromsø;SN90450;16.04.1951;2,1;0;2,1;36
Tromsø;SN90450;17.04.1951;2,7;0;1;35
Tromsø;SN90450;18.04.1951;1;0;1,5;35
Tromsø;SN90450;19.04.1951;-0,8;0;8,8;35
Tromsø;SN90450;20.04.1951;-0,6;0;8,6;35
Tromsø;SN90450;21.04.1951;-0,2;8,4;3,4;45
Tromsø;SN90450;22.04.1951;0,6;14,7;1,9;55
Tromsø;SN90450;23.04.1951;1,6;6,3;5,3;60
Tromsø;SN90450;24.04.1951;4,3;6,2;1;46
Tromsø;SN90450;25.04.1951;3,9;0,4;1;41
Tromsø;SN90450;26.04.1951;2,2;7,7;1,5;36
Tromsø;SN90450;27.04.1951;4,4;0,3;2,7;30
Tromsø;SN90450;28.04.1951;3;0;1,5;25
Tromsø;SN90450;29.04.1951;2,7;3,1;1;24
Tromsø;SN90450;30.04.1951;2,1;0;7;20
Tromsø;SN90450;01.05.1951;1,2;8,3;1,9;24
Tromsø;SN90450;02.05.1951;0,6;5,2;3,4;26
Tromsø;SN90450;03.05.1951;0,8;1;2,1;25
Tromsø;SN90450;04.05.1951;0,4;0,8;1;25
Tromsø;SN90450;05.05.1951;0,3;0;0,3;24
Tromsø;SN90450;06.05.1951;0,5;0;1;23
Tromsø;SN90450;07.05.1951;1,2;0;0,3;23
Tromsø;SN90450;08.05.1951;1;0;1;22
Tromsø;SN90450;09.05.1951;1,8;0;1;21
Tromsø;SN90450;10.05.1951;2,4;0;3,9;21
Tromsø;SN90450;11.05.1951;2,7;1,4;5,3;20
Tromsø;SN90450;12.05.1951;3,2;3;1;15
Tromsø;SN90450;13.05.1951;3,6;0;0,7;10
Tromsø;SN90450;14.05.1951;4,4;0;1,5;7
Tromsø;SN90450;15.05.1951;4,6;0;2,2;3
Tromsø;SN90450;16.05.1951;2;0,5;2,7;0
Tromsø;SN90450;17.05.1951;2,4;6,6;1,2;0
Tromsø;SN90450;18.05.1951;2;0;4,6;0
Tromsø;SN90450;19.05.1951;2,9;13,4;3,9;0
Tromsø;SN90450;20.05.1951;1,6;4,5;2,7;0
Tromsø;SN90450;21.05.1951;0,9;1,3;1,5;0
Tromsø;SN90450;22.05.1951;-0,5;2,8;2,2;0
Tromsø;SN90450;23.05.1951;-0,2;0,5;1,5;0
Tromsø;SN90450;24.05.1951;2;0;0,7;0
Tromsø;SN90450;25.05.1951;3,3;0;1;0
Tromsø;SN90450;26.05.1951;3,1;0;1,5;0
Tromsø;SN90450;27.05.1951;1,2;0;3,9;0
Tromsø;SN90450;28.05.1951;2,6;0;2,1;0
Tromsø;SN90450;29.05.1951;4,6;0;1,5;0
Tromsø;SN90450;30.05.1951;5,1;0;2,6;0
Tromsø;SN90450;31.05.1951;5,6;0;3,3;0
Tromsø;SN90450;01.06.1951;4,8;8;1,5;0
Tromsø;SN90450;02.06.1951;4,7;13,9;1,2;0
Tromsø;SN90450;03.06.1951;5,7;1,5;3,1;0
Tromsø;SN90450;04.06.1951;1,9;0,6;1,5;0
Tromsø;SN90450;05.06.1951;0,4;6,6;2,2;20
Tromsø;SN90450;06.06.1951;1,3;9,9;1,5;4
Tromsø;SN90450;07.06.1951;1,1;4;1,5;2
Tromsø;SN90450;08.06.1951;3,4;3,2;1,5;0
Tromsø;SN90450;09.06.1951;4,8;0;2,2;0
Tromsø;SN90450;10.06.1951;4,5;1,6;2,2;0
Tromsø;SN90450;11.06.1951;6,4;0;4,6;0
Tromsø;SN90450;12.06.1951;3,5;0;4,6;0
Tromsø;SN90450;13.06.1951;5,2;4,6;4;0
Tromsø;SN90450;14.06.1951;4,5;0;1,5;0
Tromsø;SN90450;15.06.1951;3,6;1;2,7;0
Tromsø;SN90450;16.06.1951;4,5;0,4;1,5;0
Tromsø;SN90450;17.06.1951;5,7;0;2,1;0
Tromsø;SN90450;18.06.1951;8,2;0,3;2,4;0
Tromsø;SN90450;19.06.1951;7,2;0;2,7;0
Tromsø;SN90450;20.06.1951;6,2;0;2,1;0
Tromsø;SN90450;21.06.1951;6,1;0,1;2,1;0
Tromsø;SN90450;22.06.1951;7,5;0,6;1,5;0
Tromsø;SN90450;23.06.1951;11,9;0;1;0
Tromsø;SN90450;24.06.1951;13,2;0;1;0
Tromsø;SN90450;25.06.1951;13,3;0;4,1;0
Tromsø;SN90450;26.06.1951;9,6;0;3,3;0
Tromsø;SN90450;27.06.1951;10,8;0;2,1;0
Tromsø;SN90450;28.06.1951;6,3;0;2,2;0
Tromsø;SN90450;29.06.1951;6,2;0;0,7;0
Tromsø;SN90450;30.06.1951;6,6;1,4;2,4;0
Tromsø;SN90450;01.07.1951;7,8;2,5;3,4;0
Tromsø;SN90450;02.07.1951;8,2;4,2;1,9;0
Tromsø;SN90450;03.07.1951;8,8;14,4;1,5;0
Tromsø;SN90450;04.07.1951;8,9;1,3;1;0
Tromsø;SN90450;05.07.1951;6,2;0,1;1,5;0
Tromsø;SN90450;06.07.1951;9,5;1;7;0
Tromsø;SN90450;07.07.1951;9,4;0;1;0
Tromsø;SN90450;08.07.1951;7,9;0;2,7;0
Tromsø;SN90450;09.07.1951;7,7;0;1;0
Tromsø;SN90450;10.07.1951;9,1;0;2,1;0
Tromsø;SN90450;11.07.1951;13,9;0;0,7;0
Tromsø;SN90450;12.07.1951;14;0,3;1;0
Tromsø;SN90450;13.07.1951;7,4;6,2;1,5;0
Tromsø;SN90450;14.07.1951;8,3;1,6;3,3;0
Tromsø;SN90450;15.07.1951;11,1;0;1,2;0
Tromsø;SN90450;16.07.1951;10,5;8,2;1,5;0
Tromsø;SN90450;17.07.1951;12,2;0;0,3;0
Tromsø;SN90450;18.07.1951;12,6;0;1,5;0
Tromsø;SN90450;19.07.1951;7,5;0,1;2,1;0
Tromsø;SN90450;20.07.1951;7,6;0,2;1,5;0
Tromsø;SN90450;21.07.1951;6,3;0;1,5;0
Tromsø;SN90450;22.07.1951;6,9;0,9;1;0
Tromsø;SN90450;23.07.1951;7,8;0;1,5;0
Tromsø;SN90450;24.07.1951;10,5;0;0,7;0
Tromsø;SN90450;25.07.1951;12,6;0;1,5;0
Tromsø;SN90450;26.07.1951;13,3;0;1;0
Tromsø;SN90450;27.07.1951;13;0,6;0,7;0
Tromsø;SN90450;28.07.1951;12,8;0;2,7;0
Tromsø;SN90450;29.07.1951;12,6;29,7;0,3;0
Tromsø;SN90450;30.07.1951;11,3;3;2,1;0
Tromsø;SN90450;31.07.1951;10,2;2,9;0,7;0
Tromsø;SN90450;01.08.1951;11,1;7,2;1,5;0
Tromsø;SN90450;02.08.1951;13,7;0;0;0
Tromsø;SN90450;03.08.1951;11,6;2,7;1,5;0
Tromsø;SN90450;04.08.1951;10,5;24,5;0,7;0
Tromsø;SN90450;05.08.1951;13,6;0,1;0,7;0
Tromsø;SN90450;06.08.1951;18,2;0;1;0
Tromsø;SN90450;07.08.1951;12,7;4;1,5;0
Tromsø;SN90450;08.08.1951;13,7;4,9;0,7;0
Tromsø;SN90450;09.08.1951;14,2;0;1,5;0
Tromsø;SN90450;10.08.1951;10,9;15,1;1,5;0
Tromsø;SN90450;11.08.1951;11,6;0,1;0,7;0
Tromsø;SN90450;12.08.1951;12,2;0,1;3,1;0
Tromsø;SN90450;13.08.1951;12;7;2,1;0
Tromsø;SN90450;14.08.1951;13,4;2;1,5;0
Tromsø;SN90450;15.08.1951;9,2;5,9;2,6;0
Tromsø;SN90450;16.08.1951;8;9,7;1,5;0
Tromsø;SN90450;17.08.1951;8,5;0;0,3;0
Tromsø;SN90450;18.08.1951;10,1;10,3;0,7;0
Tromsø;SN90450;19.08.1951;9,4;0;0,3;0
Tromsø;SN90450;20.08.1951;16,3;0;4,6;0
Tromsø;SN90450;21.08.1951;14,6;0;5,3;0
Tromsø;SN90450;22.08.1951;14,6;11,5;3,1;0
Tromsø;SN90450;23.08.1951;15,5;0;2,1;0
Tromsø;SN90450;24.08.1951;11,3;18,8;3,9;0
Tromsø;SN90450;25.08.1951;12;0,2;0,9;0
Tromsø;SN90450;26.08.1951;13,7;0;0,9;0
Tromsø;SN90450;27.08.1951;11,8;0;0,7;0
Tromsø;SN90450;28.08.1951;8,9;0;1,2;0
Tromsø;SN90450;29.08.1951;12,4;0,1;1,7;0
Tromsø;SN90450;30.08.1951;9,6;12;0,3;0
Tromsø;SN90450;31.08.1951;9,4;4,4;1,9;0
Tromsø;SN90450;01.09.1951;9,9;1,9;1,5;0
Tromsø;SN90450;02.09.1951;14,6;7,6;4,1;0
Tromsø;SN90450;03.09.1951;12,7;9;2,1;0
Tromsø;SN90450;04.09.1951;11,8;0,4;0,7;0
Tromsø;SN90450;05.09.1951;12,6;0;1,2;0
Tromsø;SN90450;06.09.1951;10;10,1;1,2;0
Tromsø;SN90450;07.09.1951;8,2;14,7;0,7;0
Tromsø;SN90450;08.09.1951;7,7;11,8;0,7;0
Tromsø;SN90450;09.09.1951;7,1;7,2;1;0
Tromsø;SN90450;10.09.1951;7;0;0,7;0
Tromsø;SN90450;11.09.1951;7,1;0,9;2,7;0
Tromsø;SN90450;12.09.1951;6,4;10,1;1,5;0
Tromsø;SN90450;13.09.1951;6,3;0,2;0;0
Tromsø;SN90450;14.09.1951;9,1;7,3;1,5;0
Tromsø;SN90450;15.09.1951;8,3;17,3;2,6;0
Tromsø;SN90450;16.09.1951;5,6;1,4;2,1;0
Tromsø;SN90450;17.09.1951;4,6;0,5;1,2;0
Tromsø;SN90450;18.09.1951;3,5;4;1,5;0
Tromsø;SN90450;19.09.1951;2,5;10,3;1;0
Tromsø;SN90450;20.09.1951;2,6;21,4;3,3;0
Tromsø;SN90450;21.09.1951;4,8;11,5;1,5;0
Tromsø;SN90450;22.09.1951;4,9;0,1;3,3;0
Tromsø;SN90450;23.09.1951;6,1;0,5;1,2;0
Tromsø;SN90450;24.09.1951;4;0,1;2,6;0
Tromsø;SN90450;25.09.1951;3,1;0;0,7;0
Tromsø;SN90450;26.09.1951;2,8;0;0,7;0
Tromsø;SN90450;27.09.1951;4,6;0;0,3;0
Tromsø;SN90450;28.09.1951;8;0;0;0
Tromsø;SN90450;29.09.1951;10,1;0;1,5;0
Tromsø;SN90450;30.09.1951;9,4;11;1,2;0
Tromsø;SN90450;01.10.1951;8,8;22,2;0,7;0
Tromsø;SN90450;02.10.1951;8,2;17,1;3,3;0
Tromsø;SN90450;03.10.1951;8,5;3,9;2,2;0
Tromsø;SN90450;04.10.1951;8,6;1,1;1,2;0
Tromsø;SN90450;05.10.1951;8,6;6,5;5,1;0
Tromsø;SN90450;06.10.1951;5,3;7,9;2,7;0
Tromsø;SN90450;07.10.1951;9,1;8,3;8,8;0
Tromsø;SN90450;08.10.1951;10,1;19,9;6,4;0
Tromsø;SN90450;09.10.1951;8,7;10,9;5,3;0
Tromsø;SN90450;10.10.1951;11,3;8;6;0
Tromsø;SN90450;11.10.1951;7,7;8,3;4,6;0
Tromsø;SN90450;12.10.1951;10,2;0,3;7,7;0
Tromsø;SN90450;13.10.1951;12,3;0;9,8;0
Tromsø;SN90450;14.10.1951;9,7;0;6,7;0
Tromsø;SN90450;15.10.1951;11,3;0;10,6;0
Tromsø;SN90450;16.10.1951;6,1;8;3,9;0
Tromsø;SN90450;17.10.1951;9,6;6,8;7,7;0
Tromsø;SN90450;18.10.1951;1,9;22,5;4,6;0
Tromsø;SN90450;19.10.1951;6,7;6,1;9,8;0
Tromsø;SN90450;20.10.1951;7;0,1;9,8;0
Tromsø;SN90450;21.10.1951;6,9;0,2;5,3;0
Tromsø;SN90450;22.10.1951;3;1,6;4,6;0
Tromsø;SN90450;23.10.1951;-0,4;23,5;1,5;0
Tromsø;SN90450;24.10.1951;1;0;2,7;0
Tromsø;SN90450;25.10.1951;-0,8;6,8;2,4;10
Tromsø;SN90450;26.10.1951;0,3;5,5;0,9;15
Tromsø;SN90450;27.10.1951;1,1;8,1;1,5;13
Tromsø;SN90450;28.10.1951;5,2;6,4;3,9;5
Tromsø;SN90450;29.10.1951;7;1,9;4,6;0
Tromsø;SN90450;30.10.1951;7,2;0,3;5,3;0
Tromsø;SN90450;31.10.1951;1,9;2,2;2,7;0
Tromsø;SN90450;01.11.1951;-0,6;2,3;2,7;0
Tromsø;SN90450;02.11.1951;-1;0,8;0,3;1
Tromsø;SN90450;03.11.1951;-4,2;2,9;2,2;5
Tromsø;SN90450;04.11.1951;-5;2,8;1,5;8
Tromsø;SN90450;05.11.1951;-6;0;0,7;5
Tromsø;SN90450;06.11.1951;-6,2;0;1;5
Tromsø;SN90450;07.11.1951;-5,4;0;1,5;5
Tromsø;SN90450;08.11.1951;-5,3;0;0,3;4
Tromsø;SN90450;09.11.1951;-4,4;0;6;4
Tromsø;SN90450;10.11.1951;-5,1;0;3,9;4
Tromsø;SN90450;11.11.1951;-1,5;0;6,7;4
Tromsø;SN90450;12.11.1951;2,2;1,5;4,5;4
Tromsø;SN90450;13.11.1951;-2,9;18,2;4,6;3
Tromsø;SN90450;14.11.1951;-7;0,2;2,6;3
Tromsø;SN90450;15.11.1951;-6,5;0;3,1;3
Tromsø;SN90450;16.11.1951;-8;0;0,3;3
Tromsø;SN90450;17.11.1951;-7,4;0;6,3;3
Tromsø;SN90450;18.11.1951;-3,9;0;1,9;1
Tromsø;SN90450;19.11.1951;-2,2;7,8;2,4;10
Tromsø;SN90450;20.11.1951;-3;0;0,3;9
Tromsø;SN90450;21.11.1951;-1,6;0;0;7
Tromsø;SN90450;22.11.1951;-0,4;0;0,7;6
Tromsø;SN90450;23.11.1951;1,4;1,1;7;5
Tromsø;SN90450;24.11.1951;-0,2;0,1;2,2;3
Tromsø;SN90450;25.11.1951;0,9;0;2,7;3
Tromsø;SN90450;26.11.1951;0,4;0;2,2;3
Tromsø;SN90450;27.11.1951;-2;6,9;1;15
Tromsø;SN90450;28.11.1951;-1,4;16,9;5,1;35
Tromsø;SN90450;29.11.1951;-8,8;10,2;7;39
Tromsø;SN90450;30.11.1951;-7,5;11,6;4,5;50
Tromsø;SN90450;01.12.1951;-8,2;0,6;0,9;45
Tromsø;SN90450;02.12.1951;-4,8;4,2;2,2;45
Tromsø;SN90450;03.12.1951;-6,2;14,3;0,7;55
Tromsø;SN90450;04.12.1951;-8;3,7;2,9;55
Tromsø;SN90450;05.12.1951;-6,4;0;1,5;50
Tromsø;SN90450;06.12.1951;-5,6;0,2;2,6;47
Tromsø;SN90450;07.12.1951;-4,4;4,9;4,6;50
Tromsø;SN90450;08.12.1951;-4,4;5,6;2,7;51
Tromsø;SN90450;09.12.1951;-10;0;1;51
Tromsø;SN90450;10.12.1951;-7,1;0,3;3,4;50
Tromsø;SN90450;11.12.1951;-4,1;10,7;3,4;58
Tromsø;SN90450;12.12.1951;-6,7;7;1;65
Tromsø;SN90450;13.12.1951;-5,1;0;4,1;63
Tromsø;SN90450;14.12.1951;2,4;11,9;3,4;60
Tromsø;SN90450;15.12.1951;0,7;30,6;4;42
Tromsø;SN90450;16.12.1951;-2,1;2,4;1,2;43
Tromsø;SN90450;17.12.1951;-1,1;1,6;6,3;45
Tromsø;SN90450;18.12.1951;3,3;7,4;4,6;44
Tromsø;SN90450;19.12.1951;4,4;0,7;6;35
Tromsø;SN90450;20.12.1951;2,3;1,8;5,3;30
Tromsø;SN90450;21.12.1951;1,6;5,8;2,2;27
Tromsø;SN90450;22.12.1951;2,9;1,7;6,4;27
Tromsø;SN90450;23.12.1951;1,8;4,9;6,7;28
Tromsø;SN90450;24.12.1951;1,3;3,2;6;30
Tromsø;SN90450;25.12.1951;-1,1;0,7;3,1;30
Tromsø;SN90450;26.12.1951;0,9;0;1,7;30
Tromsø;SN90450;27.12.1951;-2,6;2,7;1;30
Tromsø;SN90450;28.12.1951;-5,1;0;1;30
Tromsø;SN90450;29.12.1951;-1,9;0;1;30
Tromsø;SN90450;30.12.1951;1,2;0;0,9;30
Tromsø;SN90450;31.12.1951;0,1;0;1;30
Tromsø;SN90450;01.01.1952;-1,7;0;1,5;30
Tromsø;SN90450;02.01.1952;-2,8;0;1;30
Tromsø;SN90450;03.01.1952;-1,1;0;2,7;30
Tromsø;SN90450;04.01.1952;-3,8;0;2,2;30
Tromsø;SN90450;05.01.1952;-4,5;0;4,1;30
Tromsø;SN90450;06.01.1952;-1;0;8,8;30
Tromsø;SN90450;07.01.1952;0;3,7;5,3;35
Tromsø;SN90450;08.01.1952;-0,6;5,5;7,7;43
Tromsø;SN90450;09.01.1952;-0,3;1,9;4,6;47
Tromsø;SN90450;10.01.1952;-0,6;6,9;2,1;60
Tromsø;SN90450;11.01.1952;-1,2;38,5;2,1;90
Tromsø;SN90450;12.01.1952;-2,2;6,1;1,7;88
Tromsø;SN90450;13.01.1952;-3,8;0,9;0,7;85
Tromsø;SN90450;14.01.1952;-7,6;0,2;0;82
Tromsø;SN90450;15.01.1952;-8,2;0;0,7;80
Tromsø;SN90450;16.01.1952;-8,2;0;0,7;78
Tromsø;SN90450;17.01.1952;-7,3;0;1;75
Tromsø;SN90450;18.01.1952;-9,5;0;2,2;75
Tromsø;SN90450;19.01.1952;-7,6;0,8;3,4;72
Tromsø;SN90450;20.01.1952;-2,5;2,1;2,2;76
Tromsø;SN90450;21.01.1952;1,7;2,6;12,3;75
Tromsø;SN90450;22.01.1952;2,5;11,8;8,8;58
Tromsø;SN90450;23.01.1952;-2,3;30,8;5,1;53
Tromsø;SN90450;24.01.1952;-5,4;2,3;7,7;55
Tromsø;SN90450;25.01.1952;-7,9;7,5;2,2;65
Tromsø;SN90450;26.01.1952;-7,8;0;3,9;65
Tromsø;SN90450;27.01.1952;-7,4;0;2,7;65
Tromsø;SN90450;28.01.1952;-7,2;0;1,5;63
Tromsø;SN90450;29.01.1952;-6,8;0;1,5;62
Tromsø;SN90450;30.01.1952;-5,2;0;2,2;61
Tromsø;SN90450;31.01.1952;-2,4;4;5,3;67
Tromsø;SN90450;01.02.1952;-6,5;2,8;6,7;73
Tromsø;SN90450;02.02.1952;-4,2;0;1,5;70
Tromsø;SN90450;03.02.1952;-0,6;0;4,6;70
Tromsø;SN90450;04.02.1952;-1,1;0;6,7;68
Tromsø;SN90450;05.02.1952;-1;1;5,1;67
Tromsø;SN90450;06.02.1952;-3;6;3,4;80
Tromsø;SN90450;07.02.1952;-5,6;0;3,9;75
Tromsø;SN90450;08.02.1952;-5,4;4,7;1,5;75
Tromsø;SN90450;09.02.1952;-3,2;24,8;5,8;100
Tromsø;SN90450;10.02.1952;-4,7;1;1;99
Tromsø;SN90450;11.02.1952;-1,6;4;1,5;100
Tromsø;SN90450;12.02.1952;-4,3;2,6;0,7;105
Tromsø;SN90450;13.02.1952;-5,3;0,6;2,2;102
Tromsø;SN90450;14.02.1952;-5,6;0,2;7,7;98
Tromsø;SN90450;15.02.1952;-2,8;0,2;6,7;95
Tromsø;SN90450;16.02.1952;-4,2;0;0,7;90
Tromsø;SN90450;17.02.1952;-1,9;0;6,4;90
Tromsø;SN90450;18.02.1952;-3,5;7,4;2,7;102
Tromsø;SN90450;19.02.1952;-6,3;0;2,6;97
Tromsø;SN90450;20.02.1952;-5,5;0;0,7;95
Tromsø;SN90450;21.02.1952;-6,5;0;0;94
Tromsø;SN90450;22.02.1952;-7,6;0;0,7;92
Tromsø;SN90450;23.02.1952;-5;0;3,4;90
Tromsø;SN90450;24.02.1952;-3,3;0,1;4,8;90
Tromsø;SN90450;25.02.1952;-4,6;7;2,2;100
Tromsø;SN90450;26.02.1952;0,9;0,1;6,7;95
Tromsø;SN90450;27.02.1952;3,9;2,3;6,4;85
Tromsø;SN90450;28.02.1952;-4,2;6;1,5;80
Tromsø;SN90450;29.02.1952;-6,3;7,7;4,6;93
Tromsø;SN90450;01.03.1952;-6,9;0,1;4,1;92
Tromsø;SN90450;02.03.1952;-6,7;5,3;2,2;96
Tromsø;SN90450;03.03.1952;-8,8;4,4;1;100
Tromsø;SN90450;04.03.1952;-6,7;0;0,7;96
Tromsø;SN90450;05.03.1952;-3,7;0;2,2;95
Tromsø;SN90450;06.03.1952;-4,1;0,2;2,6;93
Tromsø;SN90450;07.03.1952;-5,4;0;0,3;91
Tromsø;SN90450;08.03.1952;-1,2;2,8;0,7;91
Tromsø;SN90450;09.03.1952;0,5;0,8;6,7;94
Tromsø;SN90450;10.03.1952;0,5;1,9;2,2;85
Tromsø;SN90450;11.03.1952;-3,1;4,9;0;85
Tromsø;SN90450;12.03.1952;-4,8;8,4;0,3;100
Tromsø;SN90450;13.03.1952;-5,8;0,7;0,9;95
Tromsø;SN90450;14.03.1952;-4,3;0,3;4,6;93
Tromsø;SN90450;15.03.1952;-4,7;2,6;1,5;98
Tromsø;SN90450;16.03.1952;-8,1;0;4,6;96
Tromsø;SN90450;17.03.1952;-4;0,3;3,9;95
Tromsø;SN90450;18.03.1952;-0,3;0,4;7;95
Tromsø;SN90450;19.03.1952;1,2;1,4;4,6;95
Tromsø;SN90450;20.03.1952;-0,2;0;0,7;95
Tromsø;SN90450;21.03.1952;-0,7;0;2,9;94
Tromsø;SN90450;22.03.1952;-4,7;0;0,7;93
Tromsø;SN90450;23.03.1952;-3,9;0;2,1;93
Tromsø;SN90450;24.03.1952;-4,3;0;2,7;92
Tromsø;SN90450;25.03.1952;-1,8;0;1,2;92
Tromsø;SN90450;26.03.1952;-5;0,7;1;91
Tromsø;SN90450;27.03.1952;-5,8;0;0;91
Tromsø;SN90450;28.03.1952;-4,7;0;6;91
Tromsø;SN90450;29.03.1952;-1,1;0,2;4,5;91
Tromsø;SN90450;30.03.1952;-1,5;0,3;1,2;92
Tromsø;SN90450;31.03.1952;-2,6;0;0,3;90
Tromsø;SN90450;01.04.1952;-3,2;0;2,1;90
Tromsø;SN90450;02.04.1952;-4,1;0;0,3;90
Tromsø;SN90450;03.04.1952;-3,7;0;1,5;90
Tromsø;SN90450;04.04.1952;-3;4,2;3,9;95
Tromsø;SN90450;05.04.1952;-1,8;9;0,7;106
Tromsø;SN90450;06.04.1952;-2,5;0;0;105
Tromsø;SN90450;07.04.1952;0,8;0;1,9;102
Tromsø;SN90450;08.04.1952;3,4;0;1;100
Tromsø;SN90450;09.04.1952;2,6;0,2;3,3;96
Tromsø;SN90450;10.04.1952;2,5;1,3;3,8;93
Tromsø;SN90450;11.04.1952;5,7;1,4;2,1;87
Tromsø;SN90450;12.04.1952;6,5;1,1;0,7;83
Tromsø;SN90450;13.04.1952;4,5;0,4;2,1;76
Tromsø;SN90450;14.04.1952;1,6;0,9;6;75
Tromsø;SN90450;15.04.1952;1,5;2,1;9,6;75
Tromsø;SN90450;16.04.1952;-0,6;15;6;80
Tromsø;SN90450;17.04.1952;-0,2;4,5;1;96
Tromsø;SN90450;18.04.1952;-0,8;3,9;2,2;90
Tromsø;SN90450;19.04.1952;-1,6;1,1;3,1;89
Tromsø;SN90450;20.04.1952;-0,2;3,9;0,3;91
Tromsø;SN90450;21.04.1952;1;0;1,2;89
Tromsø;SN90450;22.04.1952;1,7;0;2,2;86
Tromsø;SN90450;23.04.1952;3,1;0;4,6;85
Tromsø;SN90450;24.04.1952;4,1;8,4;4,6;80
Tromsø;SN90450;25.04.1952;1,8;0,7;2,7;72
Tromsø;SN90450;26.04.1952;1,7;3,1;1,5;72
Tromsø;SN90450;27.04.1952;3,9;0;6,7;72
Tromsø;SN90450;28.04.1952;5,3;0,1;3,9;65
Tromsø;SN90450;29.04.1952;4;0,9;1,2;60
Tromsø;SN90450;30.04.1952;4,7;0;4,1;58
Tromsø;SN90450;01.05.1952;4;0;2,7;52
Tromsø;SN90450;02.05.1952;1,4;0,1;2,2;50
Tromsø;SN90450;03.05.1952;2,4;1,6;1;49
Tromsø;SN90450;04.05.1952;2,8;0;1,5;40
Tromsø;SN90450;05.05.1952;3,6;0;1,9;40
Tromsø;SN90450;06.05.1952;6;0;0,7;34
Tromsø;SN90450;07.05.1952;4,4;0;5,3;30
Tromsø;SN90450;08.05.1952;5,7;0;2,6;30
Tromsø;SN90450;09.05.1952;5,5;0;1,5;22
Tromsø;SN90450;10.05.1952;3,5;1,3;1,5;16
Tromsø;SN90450;11.05.1952;-1,6;4,1;5,8;14
Tromsø;SN90450;12.05.1952;0,5;2,1;1,5;14
Tromsø;SN90450;13.05.1952;2,6;0;1;14
Tromsø;SN90450;14.05.1952;1,3;0;1,5;14
Tromsø;SN90450;15.05.1952;0,4;0,1;2,2;14
Tromsø;SN90450;16.05.1952;0,3;7;2,2;22
Tromsø;SN90450;17.05.1952;1;0,2;3,9;21
Tromsø;SN90450;18.05.1952;1,3;0;2,1;19
Tromsø;SN90450;19.05.1952;3,3;0;1;15
Tromsø;SN90450;20.05.1952;4,8;0;4,6;11
Tromsø;SN90450;21.05.1952;6,4;0;7;1
Tromsø;SN90450;22.05.1952;6,6;3;6;0
Tromsø;SN90450;23.05.1952;5,8;3,6;2,2;0
Tromsø;SN90450;24.05.1952;5,5;9,5;2,7;0
Tromsø;SN90450;25.05.1952;3,8;0,7;1,7;0
Tromsø;SN90450;26.05.1952;3,2;2,8;2,9;0
Tromsø;SN90450;27.05.1952;3,2;0,7;1;0
Tromsø;SN90450;28.05.1952;6,7;0;2,9;0
Tromsø;SN90450;29.05.1952;10,2;0;1,5;0
Tromsø;SN90450;30.05.1952;11;0;0,3;0
Tromsø;SN90450;31.05.1952;10,2;0,2;4,5;0
Tromsø;SN90450;01.06.1952;8,1;0,2;6;0
Tromsø;SN90450;02.06.1952;11;0;1;0
Tromsø;SN90450;03.06.1952;11,6;0;1,5;0
Tromsø;SN90450;04.06.1952;7,8;0,1;0,3;0
Tromsø;SN90450;05.06.1952;6,8;11,1;1,2;0
Tromsø;SN90450;06.06.1952;11;0,1;4,1;0
Tromsø;SN90450;07.06.1952;10,3;0;1,5;0
Tromsø;SN90450;08.06.1952;12,1;0,5;2,4;0
Tromsø;SN90450;09.06.1952;6,5;0,1;2,7;0
Tromsø;SN90450;10.06.1952;6,1;6,3;2,7;0
Tromsø;SN90450;11.06.1952;8,2;1,3;1;0
Tromsø;SN90450;12.06.1952;11,8;0;1,2;0
Tromsø;SN90450;13.06.1952;14,7;0;1,5;0
Tromsø;SN90450;14.06.1952;9,1;0;6,7;0
Tromsø;SN90450;15.06.1952;12,2;0;1,2;0
Tromsø;SN90450;16.06.1952;14,4;0;2,6;0
Tromsø;SN90450;17.06.1952;11,6;0;2,1;0
Tromsø;SN90450;18.06.1952;10,4;8;0,7;0
Tromsø;SN90450;19.06.1952;17,2;0;1,5;0
Tromsø;SN90450;20.06.1952;20;0;2,1;0
